[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/automation_logs?select=id%2Ctrigger_event%2Cstatus%2Ccreated_at%2Cautomation%3Aautomations%28name%29%2Ccontact%3Acontacts%28name%2Cphone%29&order=created_at.desc&limit=10 → 200 (187ms, 1158B)
[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (57ms, 894B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (42ms, ?B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id&status=eq.open → 200 (57ms, ?B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id&status=eq.open&created_at=gte.2026-08-13T18%3A30%3A00.000Z → 200 (42ms, ?B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id&status=eq.open&created_at=gte.2026-08-12T18%3A30%3A00.000Z&created_at=lt.2026-08-13T18%3A30%3A00.000Z → 200 (58ms, ?B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contacts?select=id&created_at=gte.2026-08-13T18%3A30%3A00.000Z → 200 (61ms, ?B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contacts?select=id&created_at=gte.2026-08-12T18%3A30%3A00.000Z&created_at=lt.2026-08-13T18%3A30%3A00.000Z → 200 (57ms, ?B)
[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/deals?select=value%2Cstatus&status=eq.open → 200 (64ms, 758B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/messages?select=id&sender_type=eq.agent&created_at=gte.2026-08-13T18%3A30%3A00.000Z → 200 (64ms, ?B)
[2026-08-14T05:28:39.558Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/messages?select=id&sender_type=eq.agent&created_at=gte.2026-08-12T18%3A30%3A00.000Z&created_at=lt.2026-08-13T18%3A30%3A00.000Z → 200 (64ms, ?B)
[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/messages?select=created_at%2Csender_type&created_at=gte.2026-07-15T18%3A30%3A00.000Z&order=created_at.asc → 200 (70ms, 1007B)
[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/pipeline_stages?select=id%2Cname%2Ccolor%2Cpipeline_id%2Cposition&order=position.asc → 200 (94ms, 1122B)
[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/deals?select=stage_id%2Cvalue%2Cstatus&status=eq.open → 200 (89ms, 764B)
[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/messages?select=conversation_id%2Csender_type%2Ccreated_at&created_at=gte.2026-07-31T18%3A30%3A00.000Z&order=conversation_id.asc%2Ccreated_at.asc → 200 (127ms, 1103B)
[2026-08-14T05:28:39.558Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/messages?select=id%2Ccontent_text%2Csender_type%2Ccreated_at%2Cconversation_id%2Cconversations%28contact_id%2Ccontacts%28name%2Cphone%29%29&sender_type=eq.customer&order=created_at.desc&limit=10 → 200 (126ms, 1347B)
[2026-08-14T05:28:39.559Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contacts?select=id%2Cname%2Cphone%2Ccreated_at&order=created_at.desc&limit=10 → 200 (80ms, 1006B)
[2026-08-14T05:28:39.559Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/deals?select=id%2Ctitle%2Cupdated_at%2Cstage%3Apipeline_stages%28name%29&order=updated_at.desc&limit=10 → 200 (107ms, 798B)
[2026-08-14T05:28:39.559Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/broadcasts?select=id%2Cname%2Cstatus%2Ctotal_recipients%2Ccreated_at&order=created_at.desc&limit=5 → 200 (78ms, 795B)
[2026-08-14T05:28:39.559Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/automation_logs?select=id%2Ctrigger_event%2Cstatus%2Ccreated_at%2Cautomation%3Aautomations%28name%29%2Ccontact%3Acontacts%28name%2Cphone%29&order=created_at.desc&limit=10 → 200 (104ms, 1158B)
[2026-08-14T05:28:39.560Z] GET http://localhost:3000/icon → 200 (187ms, 491B)
[2026-08-14T05:28:39.560Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (147ms, 928B)
[2026-08-14T05:28:39.608Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (64ms, 930B)
[2026-08-14T05:28:39.688Z] GET http://localhost:3000/_next/static/media/1bffadaabf893a1e-s.3-6t-g6q0vh0a.woff2 → 200 (6ms, -813B)
[2026-08-14T05:28:39.693Z] POST https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/rpc/touch_presence → 204 (54ms, 674B)
[2026-08-14T05:29:04.762Z] GET http://localhost:3000/automations → pending (?ms, ?B)
[2026-08-14T05:29:05.266Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (1ms, -134B)
[2026-08-14T05:29:05.374Z] POST https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/rpc/touch_presence → pending (?ms, ?B)
[2026-08-14T05:29:05.391Z] GET http://localhost:3000/_next/static/media/83afe278b6a6bb3c-s.p.2bn3s6zvc0dyp.woff2 → 200 (?ms, -812B)
[2026-08-14T05:29:05.391Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0dtla9k._.css → 200 (9ms, ?B)
[2026-08-14T05:29:05.391Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wt9tc8._.js → 200 (9ms, ?B)
[2026-08-14T05:29:05.391Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_next-devtools_index_0j79cy9.js → 200 (17ms, ?B)
[2026-08-14T05:29:05.391Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-dom_15_z71r._.js → 200 (18ms, ?B)
[2026-08-14T05:29:05.392Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-server-dom-turbopack_0f_tl2a._.js → 200 (16ms, ?B)
[2026-08-14T05:29:05.392Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_0gotzcs._.js → 200 (18ms, ?B)
[2026-08-14T05:29:05.392Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_00vepj3._.js → 200 (20ms, ?B)
[2026-08-14T05:29:05.392Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0k3gjni._.js → 200 (18ms, ?B)
[2026-08-14T05:29:05.392Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40swc_helpers_cjs_13o7gja._.js → 200 (21ms, ?B)
[2026-08-14T05:29:05.392Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_1anvha4._.js → 200 (19ms, ?B)
[2026-08-14T05:29:05.392Z] GET http://localhost:3000/_next/static/chunks/turbopack-Desktop_projects_wacrm_20ygiv8._.js → 200 (21ms, ?B)
[2026-08-14T05:29:05.394Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0xsn649._.js → 200 (21ms, ?B)
[2026-08-14T05:29:05.394Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_icon--metadata_06p1ixb.js → 200 (22ms, ?B)
[2026-08-14T05:29:05.394Z] GET http://localhost:3000/_next/static/chunks/0s3p_1kf68hz._.js → 200 (22ms, ?B)
[2026-08-14T05:29:05.394Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0d9d8b1._.js → 200 (22ms, ?B)
[2026-08-14T05:29:05.394Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_layout_tsx_06p1ixb._.js → 200 (22ms, ?B)
[2026-08-14T05:29:05.394Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0-h7uj6._.js → 200 (23ms, ?B)
[2026-08-14T05:29:05.394Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_postgrest-js_dist_index_mjs_0afrif2._.js → 200 (24ms, ?B)
[2026-08-14T05:29:05.396Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_auth-js_dist_module_1h125vx._.js → 200 (25ms, ?B)
[2026-08-14T05:29:05.396Z] GET http://localhost:3000/_next/static/chunks/0s3p_tailwind-merge_dist_bundle-mjs_mjs_0lc7u3d._.js → 200 (22ms, ?B)
[2026-08-14T05:29:05.396Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40base-ui_react_1cyzzb7._.js → 200 (27ms, ?B)
[2026-08-14T05:29:05.396Z] GET http://localhost:3000/_next/static/chunks/0s3p_036y916._.js → 200 (26ms, ?B)
[2026-08-14T05:29:05.396Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_layout_tsx_1--5669._.js → 200 (24ms, ?B)
[2026-08-14T05:29:05.396Z] GET http://localhost:3000/_next/static/chunks/0s3p_1z6-xhc._.js → 200 (35ms, 17421B)
[2026-08-14T05:29:05.397Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0jaegbw._.js → 200 (34ms, 10520B)
[2026-08-14T05:29:05.398Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_automations_page_tsx_18vm7h6._.js → 200 (29ms, 301B)
[2026-08-14T05:29:05.398Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_components_builtin_global-error_1--5669.js → 200 (26ms, ?B)
[2026-08-14T05:29:05.402Z] GET http://localhost:3000/_next/static/media/1bffadaabf893a1e-s.3-6t-g6q0vh0a.woff2 → 200 (?ms, -813B)
[2026-08-14T05:29:05.415Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (16ms, ?B)
[2026-08-14T05:29:05.415Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wvfdr9._.js → 200 (16ms, ?B)
[2026-08-14T05:29:05.432Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, -134B)
[2026-08-14T05:29:05.462Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (46ms, 1040B)
[2026-08-14T05:29:05.462Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (13ms, 1041B)
[2026-08-14T05:29:05.464Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (74ms, 892B)
[2026-08-14T05:29:05.465Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (43ms, ?B)
[2026-08-14T05:29:05.465Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/automations?select=*&order=created_at.desc → 200 (88ms, 1099B)
[2026-08-14T05:29:05.465Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (41ms, 891B)
[2026-08-14T05:29:05.466Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (38ms, ?B)
[2026-08-14T05:29:05.466Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/automations?select=*&order=created_at.desc → 200 (55ms, 1101B)
[2026-08-14T05:29:05.475Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (67ms, 929B)
[2026-08-14T05:29:05.509Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (1ms, 926B)
[2026-08-14T05:29:05.520Z] POST https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/rpc/touch_presence → 204 (38ms, 675B)
[2026-08-14T05:29:06.164Z] GET http://localhost:3000/contacts → 200 (95ms, 27906B)
[2026-08-14T05:29:06.263Z] GET http://localhost:3000/_next/static/media/83afe278b6a6bb3c-s.p.2bn3s6zvc0dyp.woff2 → 200 (?ms, -812B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0dtla9k._.css → 304 (3ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wt9tc8._.js → 304 (6ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_next-devtools_index_0j79cy9.js → 304 (8ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-dom_15_z71r._.js → 304 (8ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-server-dom-turbopack_0f_tl2a._.js → 304 (11ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_0gotzcs._.js → 304 (12ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_00vepj3._.js → 304 (15ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0k3gjni._.js → 304 (15ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40swc_helpers_cjs_13o7gja._.js → 304 (17ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_1anvha4._.js → 304 (16ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/turbopack-Desktop_projects_wacrm_20ygiv8._.js → 304 (17ms, ?B)
[2026-08-14T05:29:06.265Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0xsn649._.js → 304 (24ms, ?B)
[2026-08-14T05:29:06.266Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_icon--metadata_06p1ixb.js → 304 (23ms, ?B)
[2026-08-14T05:29:06.266Z] GET http://localhost:3000/_next/static/chunks/0s3p_1kf68hz._.js → 304 (23ms, ?B)
[2026-08-14T05:29:06.266Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0d9d8b1._.js → 304 (23ms, ?B)
[2026-08-14T05:29:06.266Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_layout_tsx_06p1ixb._.js → 304 (25ms, ?B)
[2026-08-14T05:29:06.266Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0-h7uj6._.js → 304 (26ms, ?B)
[2026-08-14T05:29:06.266Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_postgrest-js_dist_index_mjs_0afrif2._.js → 304 (34ms, ?B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_auth-js_dist_module_1h125vx._.js → 304 (33ms, ?B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/0s3p_tailwind-merge_dist_bundle-mjs_mjs_0lc7u3d._.js → 304 (33ms, ?B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40base-ui_react_1cyzzb7._.js → 304 (34ms, ?B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/0s3p_036y916._.js → 304 (33ms, ?B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_layout_tsx_1--5669._.js → 304 (34ms, ?B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0cbnu6r._.js → 200 (71ms, 53134B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/0s3p_0lhbxfi._.js → 200 (71ms, 60368B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_contacts_page_tsx_18vm7h6._.js → 200 (50ms, 301B)
[2026-08-14T05:29:06.267Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_components_builtin_global-error_1--5669.js → 304 (43ms, ?B)
[2026-08-14T05:29:06.280Z] GET http://localhost:3000/_next/static/media/1bffadaabf893a1e-s.3-6t-g6q0vh0a.woff2 → 200 (?ms, -813B)
[2026-08-14T05:29:06.288Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 304 (28ms, ?B)
[2026-08-14T05:29:06.288Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wvfdr9._.js → 304 (30ms, ?B)
[2026-08-14T05:29:06.291Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, -134B)
[2026-08-14T05:29:06.338Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (76ms, 1039B)
[2026-08-14T05:29:06.338Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (39ms, 1039B)
[2026-08-14T05:29:06.375Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (76ms, 894B)
[2026-08-14T05:29:06.375Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (45ms, ?B)
[2026-08-14T05:29:06.375Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/tags?select=* → 200 (99ms, 738B)
[2026-08-14T05:29:06.375Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contacts?select=*&order=created_at.desc&offset=0&limit=25 → 200 (316ms, 1137B)
[2026-08-14T05:29:06.376Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (35ms, 891B)
[2026-08-14T05:29:06.376Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (43ms, ?B)
[2026-08-14T05:29:06.376Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/tags?select=* → 200 (67ms, 736B)
[2026-08-14T05:29:06.376Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contacts?select=*&order=created_at.desc&offset=0&limit=25 → 200 (68ms, 1137B)
[2026-08-14T05:29:06.378Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (82ms, 929B)
[2026-08-14T05:29:06.415Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/accounts?select=id%2Cname%2Cdefault_currency&id=eq.2b08259a-6297-4ccb-837d-054a546f1059 → 200 (12ms, 929B)
[2026-08-14T05:29:06.444Z] POST https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/rpc/touch_presence → 204 (38ms, 674B)
[2026-08-14T05:29:06.453Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contacts?select=*&order=created_at.desc&offset=0&limit=25 → 200 (29ms, 1134B)
[2026-08-14T05:29:06.483Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contacts?select=*&order=created_at.desc&offset=0&limit=25 → 200 (25ms, 1135B)
[2026-08-14T05:29:06.693Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/contact_tags?select=contact_id%2Ctag_id&contact_id=in.%289a4c3e9a-a0de-406d-a11f-eba60ae1465f%2C4a7d1b89-330f-469e-b6eb-490ebeabf2d9%29 → 200 (63ms, 820B)
[2026-08-14T05:29:07.085Z] GET http://localhost:3000/pipelines → pending (?ms, ?B)
[2026-08-14T05:29:07.475Z] POST https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/rpc/touch_presence → pending (?ms, ?B)
[2026-08-14T05:29:07.481Z] GET http://localhost:3000/_next/static/media/83afe278b6a6bb3c-s.p.2bn3s6zvc0dyp.woff2 → 200 (?ms, -812B)
[2026-08-14T05:29:07.481Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0dtla9k._.css → 304 (1ms, ?B)
[2026-08-14T05:29:07.481Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wt9tc8._.js → 200 (2ms, ?B)
[2026-08-14T05:29:07.481Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_next-devtools_index_0j79cy9.js → 200 (12ms, ?B)
[2026-08-14T05:29:07.481Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-dom_15_z71r._.js → 200 (11ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_react-server-dom-turbopack_0f_tl2a._.js → 200 (6ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_compiled_0gotzcs._.js → 200 (6ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_00vepj3._.js → 200 (11ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0k3gjni._.js → 200 (8ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40swc_helpers_cjs_13o7gja._.js → 200 (20ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_1anvha4._.js → 200 (17ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/turbopack-Desktop_projects_wacrm_20ygiv8._.js → 200 (18ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_0xsn649._.js → 200 (20ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_icon--metadata_06p1ixb.js → 200 (19ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_1kf68hz._.js → 200 (23ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0d9d8b1._.js → 200 (23ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_layout_tsx_06p1ixb._.js → 200 (23ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_0-h7uj6._.js → 200 (24ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_postgrest-js_dist_index_mjs_0afrif2._.js → 200 (24ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40supabase_auth-js_dist_module_1h125vx._.js → 200 (25ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_tailwind-merge_dist_bundle-mjs_mjs_0lc7u3d._.js → 200 (24ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_%40base-ui_react_1cyzzb7._.js → 200 (39ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_036y916._.js → 200 (35ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_layout_tsx_1--5669._.js → 200 (34ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_1coqcby._.js → 200 (41ms, 29742B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_17gm-xo._.js → 200 (63ms, 78182B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/Desktop_projects_wacrm_src_app_(dashboard)_pipelines_page_tsx_18vm7h6._.js → 200 (38ms, 301B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/chunks/0s3p_next_dist_client_components_builtin_global-error_1--5669.js → 200 (36ms, ?B)
[2026-08-14T05:29:07.482Z] GET http://localhost:3000/_next/static/media/1bffadaabf893a1e-s.3-6t-g6q0vh0a.woff2 → 200 (?ms, -813B)
[2026-08-14T05:29:07.504Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (17ms, ?B)
[2026-08-14T05:29:07.505Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1wvfdr9._.js → 200 (16ms, ?B)
[2026-08-14T05:29:07.517Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, -134B)
[2026-08-14T05:29:07.545Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (49ms, 1038B)
[2026-08-14T05:29:07.545Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/profiles?select=id%2Cfull_name%2Cemail%2Cavatar_url%2Crole%2Cbeta_features%2Caccount_id%2Caccount_role&user_id=eq.2b2363a2-7aa9-4c21-87ec-4991c0fb105b → 200 (17ms, 1042B)
[2026-08-14T05:29:07.555Z] GET https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/conversations?select=id%2Cunread_count → 200 (60ms, 892B)
[2026-08-14T05:29:07.555Z] HEAD https://ebqfbgatndyhwevyheot.supabase.co/rest/v1/notifications?select=*&read_at=is.null → 200 (33ms, ?B)
